video_id,username,views
a535740858,mc_arkas,21
a533785792,mc_arkas,348
a539404080,mc_arkas,11
a535749186,mc_arkas,311
a549149826,mc_arkas,1127
a322473377,mc_arkas,1773
a539402445,mc_arkas,16
a337105292,mc_arkas,409
a544720246,mc_arkas,168
a541754723,mc_arkas,30
a535964902,mc_arkas,21
a531455383,mc_arkas,50
a537054126,mc_arkas,416
a539151890,mc_arkas,50
c4623376,mc_arkas,311
a540688790,mc_arkas,346
a536412967,mc_arkas,321
a538521165,mc_arkas,328
a333341844,mc_arkas,349
a539138966,mc_arkas,21
a544777682,mc_arkas,415
a553566878,mc_arkas,533
a535973157,mc_arkas,21
a322455296,mc_arkas,90
a326606945,mc_arkas,377
a322463106,mc_arkas,124
a537046826,mc_arkas,43
a322460599,mc_arkas,252
a322453144,mc_arkas,280
a322463954,mc_arkas,105
a539752824,mc_arkas,78
a322469456,mc_arkas,187
a535997491,mc_arkas,35
a539130722,mc_arkas,22
a337111736,mc_arkas,775
a539418998,mc_arkas,71
a539410482,mc_arkas,9
a530945535,mc_arkas,209
a548866074,mc_arkas,137
a541810834,mc_arkas,7
a531481284,mc_arkas,124
a322455971,mc_arkas,106
a553555978,mc_arkas,29
a330387851,mc_arkas,457
a541819176,mc_arkas,39
a539131079,mc_arkas,0
a541811084,mc_arkas,3
a423191877,nilesy,849
a344725682,nilesy,549
a426798264,nilesy,775
a554937029,nilesy,6
a438422951,nilesy,998
a417513023,nilesy,403
a406987503,nilesy,494
a420167827,nilesy,370
a425024392,nilesy,600
a413997389,nilesy,409
a407836715,nilesy,656
a554934184,nilesy,14
a428244787,nilesy,618
a419259409,nilesy,386
a514919007,nilesy,744
a343275126,nilesy,498
a422313445,nilesy,2482
a405296416,nilesy,486
a418799020,nilesy,490
a554934405,nilesy,8
a431085193,nilesy,543
a433811195,nilesy,948
a530604505,nilesy,462
a554936837,nilesy,7
a552549651,nilesy,424
a554937950,nilesy,42
a423676232,nilesy,803
a412729315,nilesy,326
a504626213,nilesy,808
c2462266,nilesy,2640
a416178066,nilesy,392
a414937877,nilesy,251
a413158130,nilesy,388
a428706344,nilesy,694
a410894888,nilesy,460
a415346581,nilesy,780
a425449885,nilesy,629
a412740525,nilesy,507
a554946909,nilesy,307
a344719287,nilesy,138
a487377875,nilesy,411
a311584665,bdoubleo,3816
c3463835,bdoubleo,3213
c1785729,bdoubleo,649
c1787348,bdoubleo,525
a310653554,bdoubleo,1863
c3287503,bdoubleo,759
c2234492,bdoubleo,2150
a312711737,bdoubleo,9691
a379860901,bdoubleo,2578
a310180842,bdoubleo,3306
c1866227,bdoubleo,481
a337995672,bdoubleo,1171
c3206786,bdoubleo,2263
a310158327,bdoubleo,2238
a504035131,bdoubleo,95
c2234487,bdoubleo,5421
a397840218,bdoubleo,664
a310648533,bdoubleo,2821
a486462413,bdoubleo,403
c2178863,bdoubleo,1159
c2183160,bdoubleo,3766
c3375466,bdoubleo,807
a502107479,bdoubleo,2811
a499690677,bdoubleo,3560
c1887189,bdoubleo,588
a338383432,bdoubleo,3452
a397827840,bdoubleo,358
a349215606,bdoubleo,2423
a345315514,bdoubleo,2376
a504736078,bdoubleo,4198
a310377506,bdoubleo,4059
a425423507,bdoubleo,43399
c3595562,bdoubleo,764
a484275504,bdoubleo,973
a485452570,bdoubleo,704
a552510358,bdoubleo,492
a337494929,bdoubleo,3934
a335022785,bdoubleo,1849
a337963459,bdoubleo,564
c3338668,bdoubleo,1179
a546964622,bdoubleo,1650
a343519414,bdoubleo,1406
c3235242,bdoubleo,2333
a349229375,bdoubleo,18526
c1891992,bdoubleo,511
a542129137,bdoubleo,1439
c3333694,bdoubleo,837
a504036209,bdoubleo,262
a504033724,bdoubleo,48
a508547595,bdoubleo,838
c2178825,bdoubleo,682
c3206777,bdoubleo,1230
c3245885,bdoubleo,810
a328043989,bdoubleo,167
a333456173,bdoubleo,869
c3400761,bdoubleo,408
a556833503,bdoubleo,243
c3410343,bdoubleo,728
a343540587,bdoubleo,2518
