video_id,username,views
a496502415,gamestudiolive,8
c4584111,gamestudiolive,14
c3576643,gamestudiolive,40
a543902855,gamestudiolive,4
a414291657,arma3official,23946
a519250856,arma3official,2941
a503586496,arma3official,7855
a411222908,arma3official,31258
a505529457,mineplex,1288
a501796576,mineplex,622
a557487982,mineplex,57
a551524670,mineplex,263
