video_id,username,views
c1827995,chanmanv,5
c3378136,chanmanv,0
c3279545,chanmanv,3
a300723848,chanmanv,0
a491738245,chanmanv,0
a487152591,chanmanv,0
a553322347,chanmanv,3
a498828373,chanmanv,1
c4789573,chanmanv,3
c4776271,chanmanv,7
a364376476,chanmanv,0
a516600454,chanmanv,0
a510751304,chanmanv,4
a516754332,chanmanv,5
a524427097,chanmanv,1
c2371588,chanmanv,3
c1728229,chanmanv,3
c2995221,chanmanv,3
a547996316,chanmanv,0
a326118196,chanmanv,0
c2259415,chanmanv,2
c2388041,chanmanv,3
c4848955,chanmanv,7
a500907141,chanmanv,1
c1776854,chanmanv,1
a473137487,chanmanv,5
c4439369,chanmanv,3
a372089096,chanmanv,0
c4631240,chanmanv,4
c4255807,chanmanv,2
c3471585,chanmanv,0
a470862665,chanmanv,0
a520552744,chanmanv,0
c1736104,chanmanv,3
a347244671,chanmanv,0
c3952942,chanmanv,7
a506987461,chanmanv,3
a331757379,chanmanv,0
c3917867,chanmanv,5
c4041891,chanmanv,2
a552526089,chanmanv,22
c4439087,chanmanv,4
a298309927,chanmanv,0
a302735347,chanmanv,0
a340355716,chanmanv,0
c1926131,chanmanv,2
c3868481,chanmanv,2
c4577318,chanmanv,2
a497102329,chanmanv,23
c2787094,chanmanv,1
a555295831,chanmanv,1
c2819056,chanmanv,1
c4672192,chanmanv,0
c3627175,chanmanv,8
c3788307,chanmanv,2
c2596767,chanmanv,1
a489340486,chanmanv,0
a415701510,chanmanv,5
c1948650,chanmanv,3
c2487516,chanmanv,0
c3378104,chanmanv,0
c3828542,chanmanv,5
a518326800,chanmanv,2
a495279047,chanmanv,19
a353731523,chanmanv,0
c4631244,chanmanv,4
c1774073,chanmanv,0
a330543244,chanmanv,0
a331392206,chanmanv,0
c2321562,chanmanv,3
c3884378,chanmanv,2
c1950928,chanmanv,0
a504513607,chanmanv,10
a516760587,chanmanv,1
c3868256,chanmanv,2
a498966539,chanmanv,9
a362447258,chanmanv,0
a536137571,chanmanv,0
a388359746,chanmanv,3
c4122881,chanmanv,1
c3198911,chanmanv,4
a555725113,chanmanv,2
c3135610,chanmanv,4
a331854981,chanmanv,0
a516738664,chanmanv,0
a536064114,chanmanv,0
a379791107,chanmanv,0
c3484304,chanmanv,0
c4073877,chanmanv,5
a331856714,chanmanv,0
c4215985,chanmanv,11
a332900661,chanmanv,0
a481664812,chanmanv,2
a336020492,chanmanv,0
c3838348,chanmanv,6
a300206314,chanmanv,0
a295522825,chanmanv,0
a367165337,chanmanv,0
c2558108,chanmanv,5
c4341521,chanmanv,1
c1922216,chanmanv,3
c1863709,chanmanv,1
a325050544,chanmanv,0
a545364449,chanmanv,2
a506690137,chanmanv,4
a514773081,chanmanv,5
c4439011,chanmanv,2
a555062312,chanmanv,0
a324696982,chanmanv,0
c2561916,chanmanv,4
a351639581,chanmanv,0
a332577824,chanmanv,0
a488834026,chanmanv,0
c2262324,chanmanv,1
a514619160,chanmanv,3
c2577224,chanmanv,2
a325020291,chanmanv,0
a330509703,chanmanv,0
a518681251,chanmanv,0
c2828853,chanmanv,1
a401375086,chanmanv,0
c3471116,chanmanv,0
c3917535,chanmanv,3
c3060142,chanmanv,1
a546286627,chanmanv,5
a501301316,chanmanv,3
a486572881,chanmanv,0
c3384721,chanmanv,0
c4000492,chanmanv,2
c1713498,chanmanv,1
a554510442,chanmanv,9
a520162534,chanmanv,6
c3714013,chanmanv,4
a357371024,chanmanv,0
a512387462,chanmanv,0
a499324209,chanmanv,2
c4122894,chanmanv,1
a490462764,chanmanv,0
