video_id,username,views
a520378198,doomed_spacemarine,31
a524467963,doomed_spacemarine,16
a523919497,doomed_spacemarine,21
c4344403,doomed_spacemarine,10
a522298413,doomed_spacemarine,7
a525094284,doomed_spacemarine,9
c4194040,doomed_spacemarine,25
a524494388,doomed_spacemarine,16
c4062403,doomed_spacemarine,5
a537425281,doomed_spacemarine,14
c4068095,doomed_spacemarine,14
a532294329,doomed_spacemarine,4
a523570350,doomed_spacemarine,11
a543152348,doomed_spacemarine,13
a535623617,doomed_spacemarine,15
a528393663,doomed_spacemarine,2
c4151098,doomed_spacemarine,15
c4090631,doomed_spacemarine,20
a559437856,doomed_spacemarine,2
c4332007,doomed_spacemarine,21
a535889854,doomed_spacemarine,3
a542236259,doomed_spacemarine,17
a519357355,doomed_spacemarine,9
a531036991,doomed_spacemarine,15
c4072689,doomed_spacemarine,18
a514186479,doomed_spacemarine,11
a538094342,doomed_spacemarine,7
a535945832,doomed_spacemarine,3
a526879696,doomed_spacemarine,9
a522899292,doomed_spacemarine,10
a541654035,doomed_spacemarine,9
a515935308,doomed_spacemarine,8
a528680556,doomed_spacemarine,10
a532948860,doomed_spacemarine,4
a533934215,doomed_spacemarine,4
a521825641,doomed_spacemarine,7
a540219063,doomed_spacemarine,23
a522577040,doomed_spacemarine,19
a541375700,doomed_spacemarine,20
a533957262,doomed_spacemarine,8
a538972702,doomed_spacemarine,13
c4078674,doomed_spacemarine,21
c4417126,doomed_spacemarine,27
c4067988,doomed_spacemarine,16
a531329000,doomed_spacemarine,12
a541361439,doomed_spacemarine,13
c4003666,doomed_spacemarine,10
a540487206,doomed_spacemarine,6
a559737029,doomed_spacemarine,1
a517880880,doomed_spacemarine,2
a539591762,doomed_spacemarine,9
c4933935,doomed_spacemarine,12
a530459264,doomed_spacemarine,14
a537795297,doomed_spacemarine,8
a540783159,doomed_spacemarine,6
a523229375,doomed_spacemarine,49
c4078623,doomed_spacemarine,10
a541949666,doomed_spacemarine,11
a528440189,doomed_spacemarine,5
c4067969,doomed_spacemarine,12
c4411299,doomed_spacemarine,24
a560086963,doomed_spacemarine,7
c3986946,doomed_spacemarine,21
c4411269,doomed_spacemarine,17
a513874108,doomed_spacemarine,14
a520793616,doomed_spacemarine,13
a522037435,doomed_spacemarine,5
a523882986,doomed_spacemarine,24
c4163900,doomed_spacemarine,39
a543209899,doomed_spacemarine,7
a534935999,doomed_spacemarine,4
a525704687,doomed_spacemarine,16
a520681126,doomed_spacemarine,5
a534311593,doomed_spacemarine,23
a526029211,doomed_spacemarine,24
a524486192,doomed_spacemarine,5
a530747418,doomed_spacemarine,13
a535574542,doomed_spacemarine,22
c4490323,doomed_spacemarine,27
c4135667,doomed_spacemarine,27
a530788211,doomed_spacemarine,4
c4191133,doomed_spacemarine,18
a525044957,doomed_spacemarine,15
c4067413,doomed_spacemarine,13
c4194075,doomed_spacemarine,37
c4151404,doomed_spacemarine,49
a516715269,doomed_spacemarine,6
