video_id,username,views
a543562258,aevangelion,0
a537670830,aevangelion,12
a390933041,fungames92,8
a557441408,ultramarinnikolay,0
a557398197,ultramarinnikolay,0
a557631437,ultramarinnikolay,0
a557366228,ultramarinnikolay,0
a556210050,ultramarinnikolay,0
c3518635,samstrife,9
a508772422,samstrife,8
a507678739,samstrife,3
c3735429,samstrife,5
c3821589,samstrife,2
a493723519,samstrife,0
a498347506,samstrife,7
a507665394,samstrife,3
c3838249,samstrife,2
c3613546,samstrife,11
a494987709,samstrife,1
c3838278,samstrife,5
a508499159,samstrife,3
c3814620,samstrife,2
a281566517,samstrife,0
a504213621,samstrife,1
c3809693,samstrife,2
a494690177,samstrife,0
a494682994,samstrife,4
a503963219,samstrife,3
c3814602,samstrife,3
a287291670,samstrife,1
a507995010,samstrife,5
c3613510,samstrife,3
a508761151,samstrife,2
c3535387,samstrife,0
a507654557,samstrife,2
c3832452,samstrife,8
c3535390,samstrife,2
a507442099,samstrife,6
a504758497,samstrife,1
c3753338,samstrife,3
c3741515,samstrife,5
c3546250,samstrife,3
c3814527,samstrife,3
c3407329,freezinginferno,0
c1153943,freezinginferno,1
c3926946,freezinginferno,6
a488959622,freezinginferno,0
c2684666,freezinginferno,2
c3392233,freezinginferno,0
a284785463,freezinginferno,0
c2684742,freezinginferno,13
c1477336,freezinginferno,0
c1264269,freezinginferno,0
c1379258,freezinginferno,0
c3427033,freezinginferno,2
c1794349,freezinginferno,10
c1264244,freezinginferno,0
a487454100,freezinginferno,0
c1779118,freezinginferno,2
c814837,freezinginferno,0
c1137241,freezinginferno,0
c822062,freezinginferno,23
c1783119,freezinginferno,3
c3387521,freezinginferno,0
c1781335,freezinginferno,0
a347251261,freezinginferno,0
c3422434,freezinginferno,0
c1264254,freezinginferno,1
c3390069,freezinginferno,0
a350593769,freezinginferno,0
c1379273,freezinginferno,0
c1139721,freezinginferno,1
c814831,freezinginferno,0
c1474431,freezinginferno,3
c1504683,freezinginferno,1
a491665668,freezinginferno,0
c1292035,freezinginferno,0
a269394180,freezinginferno,1
c3432107,freezinginferno,0
a487966171,freezinginferno,0
c1746827,freezinginferno,12
c1581593,freezinginferno,0
c2684659,freezinginferno,0
c1789601,freezinginferno,1
a348054585,freezinginferno,0
a435918749,freezinginferno,6
a486926728,freezinginferno,0
c1794355,freezinginferno,8
c929845,freezinginferno,0
c1327338,freezinginferno,0
c1470583,freezinginferno,0
c3397627,freezinginferno,5
a488469034,freezinginferno,4
c3417476,freezinginferno,3
a488717849,freezinginferno,3
a439865209,freezinginferno,15
c1477340,freezinginferno,0
c3412601,freezinginferno,0
c3926980,freezinginferno,2
c1782535,freezinginferno,1
